ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf
49,MANIKCHAK,253353,303,CHANCHALA,335,,,,,49_Form20.pdf
49,MANIKCHAK,253353,303,SABITRI MITRA,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,303,AMAL KUMAR,157,,,,,49_Form20.pdf
49,MANIKCHAK,253353,303,ANIL CH,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,303,DALIM,8,,,,,49_Form20.pdf
49,MANIKCHAK,253353,303,SUMITRA DAS,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,303,Valid Votes,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,304,ALAM,206,,,,,49_Form20.pdf
49,MANIKCHAK,253353,304,CHANDRA,38,,,,,49_Form20.pdf
49,MANIKCHAK,253353,304,CHANCHALA,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,304,SABITRI MITRA,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,304,AMAL KUMAR,623,,,,,49_Form20.pdf
49,MANIKCHAK,253353,304,ANIL CH,13,,,,,49_Form20.pdf
49,MANIKCHAK,253353,304,DALIM,32,,,,,49_Form20.pdf
49,MANIKCHAK,253353,304,SUMITRA DAS,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,304,Valid Votes,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,305,ALAM,207,,,,,49_Form20.pdf
49,MANIKCHAK,253353,305,CHANDRA,14,,,,,49_Form20.pdf
49,MANIKCHAK,253353,305,CHANCHALA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,305,SABITRI MITRA,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,305,AMAL KUMAR,468,,,,,49_Form20.pdf
49,MANIKCHAK,253353,305,ANIL CH,12,,,,,49_Form20.pdf
49,MANIKCHAK,253353,305,DALIM,18,,,,,49_Form20.pdf
49,MANIKCHAK,253353,305,SUMITRA DAS,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,305,Valid Votes,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,306,ALAM,208,,,,,49_Form20.pdf
49,MANIKCHAK,253353,306,CHANDRA,10,,,,,49_Form20.pdf
49,MANIKCHAK,253353,306,CHANCHALA,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,306,SABITRI MITRA,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,306,AMAL KUMAR,548,,,,,49_Form20.pdf
49,MANIKCHAK,253353,306,ANIL CH,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,306,DALIM,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,306,SUMITRA DAS,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,306,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,307,CHANDRA,31,,,,,49_Form20.pdf
49,MANIKCHAK,253353,307,CHANCHALA,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,307,SABITRI MITRA,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,307,AMAL KUMAR,414,,,,,49_Form20.pdf
49,MANIKCHAK,253353,307,ANIL CH,8,,,,,49_Form20.pdf
49,MANIKCHAK,253353,307,DALIM,13,,,,,49_Form20.pdf
49,MANIKCHAK,253353,307,SUMITRA DAS,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,307,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,308,ALAM,209,,,,,49_Form20.pdf
49,MANIKCHAK,253353,308,CHANDRA,33,,,,,49_Form20.pdf
49,MANIKCHAK,253353,308,CHANCHALA,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,308,SABITRI MITRA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,308,AMAL KUMAR,475,,,,,49_Form20.pdf
49,MANIKCHAK,253353,308,ANIL CH,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,308,DALIM,20,,,,,49_Form20.pdf
49,MANIKCHAK,253353,308,SUMITRA DAS,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,308,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,309,CHANDRA,22,,,,,49_Form20.pdf
49,MANIKCHAK,253353,309,CHANCHALA,129,,,,,49_Form20.pdf
49,MANIKCHAK,253353,309,SABITRI MITRA,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,309,AMAL KUMAR,281,,,,,49_Form20.pdf
49,MANIKCHAK,253353,309,ANIL CH,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,309,DALIM,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,309,SUMITRA DAS,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,309,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,310,ALAM,210,,,,,49_Form20.pdf
49,MANIKCHAK,253353,310,CHANDRA,18,,,,,49_Form20.pdf
49,MANIKCHAK,253353,310,CHANCHALA,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,310,SABITRI MITRA,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,310,AMAL KUMAR,711,,,,,49_Form20.pdf
49,MANIKCHAK,253353,310,ANIL CH,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,310,DALIM,11,,,,,49_Form20.pdf
49,MANIKCHAK,253353,310,SUMITRA DAS,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,310,Valid Votes,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,311,ALAM,211,,,,,49_Form20.pdf
49,MANIKCHAK,253353,311,CHANDRA,13,,,,,49_Form20.pdf
49,MANIKCHAK,253353,311,CHANCHALA,287,,,,,49_Form20.pdf
49,MANIKCHAK,253353,311,SABITRI MITRA,11,,,,,49_Form20.pdf
49,MANIKCHAK,253353,311,AMAL KUMAR,357,,,,,49_Form20.pdf
49,MANIKCHAK,253353,311,ANIL CH,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,311,DALIM,8,,,,,49_Form20.pdf
49,MANIKCHAK,253353,311,SUMITRA DAS,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,311,Valid Votes,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,312,ALAM,212,,,,,49_Form20.pdf
49,MANIKCHAK,253353,312,CHANDRA,68,,,,,49_Form20.pdf
49,MANIKCHAK,253353,312,CHANCHALA,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,312,SABITRI MITRA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,312,AMAL KUMAR,407,,,,,49_Form20.pdf
49,MANIKCHAK,253353,312,ANIL CH,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,312,DALIM,8,,,,,49_Form20.pdf
49,MANIKCHAK,253353,312,SUMITRA DAS,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,312,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,313,CHANDRA,71,,,,,49_Form20.pdf
49,MANIKCHAK,253353,313,CHANCHALA,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,313,SABITRI MITRA,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,313,AMAL KUMAR,377,,,,,49_Form20.pdf
49,MANIKCHAK,253353,313,ANIL CH,8,,,,,49_Form20.pdf
49,MANIKCHAK,253353,313,DALIM,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,313,SUMITRA DAS,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,313,Valid Votes,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,314,ALAM,213,,,,,49_Form20.pdf
49,MANIKCHAK,253353,314,CHANDRA,50,,,,,49_Form20.pdf
49,MANIKCHAK,253353,314,CHANCHALA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,314,SABITRI MITRA,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,314,AMAL KUMAR,711,,,,,49_Form20.pdf
49,MANIKCHAK,253353,314,ANIL CH,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,314,DALIM,18,,,,,49_Form20.pdf
49,MANIKCHAK,253353,314,SUMITRA DAS,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,314,Valid Votes,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,315,ALAM,214,,,,,49_Form20.pdf
49,MANIKCHAK,253353,315,CHANDRA,14,,,,,49_Form20.pdf
49,MANIKCHAK,253353,315,CHANCHALA,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,315,SABITRI MITRA,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,315,AMAL KUMAR,438,,,,,49_Form20.pdf
49,MANIKCHAK,253353,315,ANIL CH,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,315,DALIM,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,315,SUMITRA DAS,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,315,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,316,CHANDRA,12,,,,,49_Form20.pdf
49,MANIKCHAK,253353,316,CHANCHALA,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,316,SABITRI MITRA,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,316,AMAL KUMAR,419,,,,,49_Form20.pdf
49,MANIKCHAK,253353,316,ANIL CH,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,316,DALIM,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,316,SUMITRA DAS,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,316,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,317,ALAM,215,,,,,49_Form20.pdf
49,MANIKCHAK,253353,317,CHANDRA,11,,,,,49_Form20.pdf
49,MANIKCHAK,253353,317,CHANCHALA,571,,,,,49_Form20.pdf
49,MANIKCHAK,253353,317,SABITRI MITRA,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,317,AMAL KUMAR,183,,,,,49_Form20.pdf
49,MANIKCHAK,253353,317,ANIL CH,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,317,DALIM,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,317,SUMITRA DAS,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,317,Valid Votes,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,318,ALAM,216,,,,,49_Form20.pdf
49,MANIKCHAK,253353,318,CHANDRA,43,,,,,49_Form20.pdf
49,MANIKCHAK,253353,318,CHANCHALA,155,,,,,49_Form20.pdf
49,MANIKCHAK,253353,318,SABITRI MITRA,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,318,AMAL KUMAR,264,,,,,49_Form20.pdf
49,MANIKCHAK,253353,318,ANIL CH,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,318,DALIM,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,318,SUMITRA DAS,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,318,Valid Votes,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,319,CHANDRA,51,,,,,49_Form20.pdf
49,MANIKCHAK,253353,319,CHANCHALA,134,,,,,49_Form20.pdf
49,MANIKCHAK,253353,319,SABITRI MITRA,9,,,,,49_Form20.pdf
49,MANIKCHAK,253353,319,AMAL KUMAR,296,,,,,49_Form20.pdf
49,MANIKCHAK,253353,319,ANIL CH,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,319,DALIM,12,,,,,49_Form20.pdf
49,MANIKCHAK,253353,319,SUMITRA DAS,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,319,Valid Votes,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,320,ALAM,217,,,,,49_Form20.pdf
49,MANIKCHAK,253353,320,CHANDRA,29,,,,,49_Form20.pdf
49,MANIKCHAK,253353,320,CHANCHALA,463,,,,,49_Form20.pdf
49,MANIKCHAK,253353,320,SABITRI MITRA,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,320,AMAL KUMAR,167,,,,,49_Form20.pdf
49,MANIKCHAK,253353,320,ANIL CH,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,320,DALIM,9,,,,,49_Form20.pdf
49,MANIKCHAK,253353,320,SUMITRA DAS,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,320,Valid Votes,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,321,ALAM,218,,,,,49_Form20.pdf
49,MANIKCHAK,253353,321,CHANDRA,29,,,,,49_Form20.pdf
49,MANIKCHAK,253353,321,CHANCHALA,499,,,,,49_Form20.pdf
49,MANIKCHAK,253353,321,SABITRI MITRA,9,,,,,49_Form20.pdf
49,MANIKCHAK,253353,321,AMAL KUMAR,243,,,,,49_Form20.pdf
49,MANIKCHAK,253353,321,ANIL CH,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,321,DALIM,10,,,,,49_Form20.pdf
49,MANIKCHAK,253353,321,SUMITRA DAS,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,321,Valid Votes,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,322,ALAM,219,,,,,49_Form20.pdf
49,MANIKCHAK,253353,322,CHANDRA,16,,,,,49_Form20.pdf
49,MANIKCHAK,253353,322,CHANCHALA,358,,,,,49_Form20.pdf
49,MANIKCHAK,253353,322,SABITRI MITRA,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,322,AMAL KUMAR,207,,,,,49_Form20.pdf
49,MANIKCHAK,253353,322,ANIL CH,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,322,DALIM,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,322,SUMITRA DAS,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,322,Valid Votes,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,323,ALAM,220,,,,,49_Form20.pdf
49,MANIKCHAK,253353,323,CHANDRA,10,,,,,49_Form20.pdf
49,MANIKCHAK,253353,323,CHANCHALA,404,,,,,49_Form20.pdf
49,MANIKCHAK,253353,323,SABITRI MITRA,12,,,,,49_Form20.pdf
49,MANIKCHAK,253353,323,AMAL KUMAR,481,,,,,49_Form20.pdf
49,MANIKCHAK,253353,323,ANIL CH,11,,,,,49_Form20.pdf
49,MANIKCHAK,253353,323,DALIM,13,,,,,49_Form20.pdf
49,MANIKCHAK,253353,323,SUMITRA DAS,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,323,Valid Votes,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,324,ALAM,221,,,,,49_Form20.pdf
49,MANIKCHAK,253353,324,CHANDRA,26,,,,,49_Form20.pdf
49,MANIKCHAK,253353,324,CHANCHALA,356,,,,,49_Form20.pdf
49,MANIKCHAK,253353,324,SABITRI MITRA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,324,AMAL KUMAR,363,,,,,49_Form20.pdf
49,MANIKCHAK,253353,324,ANIL CH,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,324,DALIM,10,,,,,49_Form20.pdf
49,MANIKCHAK,253353,324,SUMITRA DAS,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,324,Valid Votes,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,325,ALAM,222,,,,,49_Form20.pdf
49,MANIKCHAK,253353,325,CHANDRA,22,,,,,49_Form20.pdf
49,MANIKCHAK,253353,325,CHANCHALA,66,,,,,49_Form20.pdf
49,MANIKCHAK,253353,325,SABITRI MITRA,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,325,AMAL KUMAR,441,,,,,49_Form20.pdf
49,MANIKCHAK,253353,325,ANIL CH,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,325,DALIM,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,325,SUMITRA DAS,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,325,Valid Votes,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,326,CHANDRA,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,326,CHANCHALA,400,,,,,49_Form20.pdf
49,MANIKCHAK,253353,326,SABITRI MITRA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,326,AMAL KUMAR,147,,,,,49_Form20.pdf
49,MANIKCHAK,253353,326,ANIL CH,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,326,DALIM,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,326,SUMITRA DAS,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,326,Valid Votes,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,327,ALAM,223,,,,,49_Form20.pdf
49,MANIKCHAK,253353,327,CHANDRA,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,327,CHANCHALA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,327,SABITRI MITRA,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,327,AMAL KUMAR,537,,,,,49_Form20.pdf
49,MANIKCHAK,253353,327,ANIL CH,10,,,,,49_Form20.pdf
49,MANIKCHAK,253353,327,DALIM,11,,,,,49_Form20.pdf
49,MANIKCHAK,253353,327,SUMITRA DAS,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,327,Valid Votes,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,328,ALAM,224,,,,,49_Form20.pdf
49,MANIKCHAK,253353,328,CHANDRA,25,,,,,49_Form20.pdf
49,MANIKCHAK,253353,328,CHANCHALA,16,,,,,49_Form20.pdf
49,MANIKCHAK,253353,328,SABITRI MITRA,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,328,AMAL KUMAR,559,,,,,49_Form20.pdf
49,MANIKCHAK,253353,328,ANIL CH,8,,,,,49_Form20.pdf
49,MANIKCHAK,253353,328,DALIM,16,,,,,49_Form20.pdf
49,MANIKCHAK,253353,328,SUMITRA DAS,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,328,Valid Votes,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,329,ALAM,225,,,,,49_Form20.pdf
49,MANIKCHAK,253353,329,CHANDRA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,329,CHANCHALA,162,,,,,49_Form20.pdf
49,MANIKCHAK,253353,329,SABITRI MITRA,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,329,AMAL KUMAR,38,,,,,49_Form20.pdf
49,MANIKCHAK,253353,329,ANIL CH,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,329,DALIM,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,329,SUMITRA DAS,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,329,Valid Votes,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,330,ALAM,226,,,,,49_Form20.pdf
49,MANIKCHAK,253353,330,CHANDRA,33,,,,,49_Form20.pdf
49,MANIKCHAK,253353,330,CHANCHALA,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,330,SABITRI MITRA,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,330,AMAL KUMAR,461,,,,,49_Form20.pdf
49,MANIKCHAK,253353,330,ANIL CH,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,330,DALIM,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,330,SUMITRA DAS,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,330,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,331,CHANDRA,37,,,,,49_Form20.pdf
49,MANIKCHAK,253353,331,CHANCHALA,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,331,SABITRI MITRA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,331,AMAL KUMAR,463,,,,,49_Form20.pdf
49,MANIKCHAK,253353,331,ANIL CH,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,331,DALIM,11,,,,,49_Form20.pdf
49,MANIKCHAK,253353,331,SUMITRA DAS,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,331,Valid Votes,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,332,ALAM,227,,,,,49_Form20.pdf
49,MANIKCHAK,253353,332,CHANDRA,36,,,,,49_Form20.pdf
49,MANIKCHAK,253353,332,CHANCHALA,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,332,SABITRI MITRA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,332,AMAL KUMAR,460,,,,,49_Form20.pdf
49,MANIKCHAK,253353,332,ANIL CH,8,,,,,49_Form20.pdf
49,MANIKCHAK,253353,332,DALIM,10,,,,,49_Form20.pdf
49,MANIKCHAK,253353,332,SUMITRA DAS,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,332,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,333,CHANDRA,10,,,,,49_Form20.pdf
49,MANIKCHAK,253353,333,CHANCHALA,50,,,,,49_Form20.pdf
49,MANIKCHAK,253353,333,SABITRI MITRA,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,333,AMAL KUMAR,401,,,,,49_Form20.pdf
49,MANIKCHAK,253353,333,ANIL CH,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,333,DALIM,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,333,SUMITRA DAS,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,333,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,334,ALAM,228,,,,,49_Form20.pdf
49,MANIKCHAK,253353,334,CHANDRA,70,,,,,49_Form20.pdf
49,MANIKCHAK,253353,334,CHANCHALA,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,334,SABITRI MITRA,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,334,AMAL KUMAR,385,,,,,49_Form20.pdf
49,MANIKCHAK,253353,334,ANIL CH,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,334,DALIM,22,,,,,49_Form20.pdf
49,MANIKCHAK,253353,334,SUMITRA DAS,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,334,Valid Votes,2,,,,,49_Form20.pdf
49,MANIKCHAK,253353,335,CHANDRA,39,,,,,49_Form20.pdf
49,MANIKCHAK,253353,335,CHANCHALA,8,,,,,49_Form20.pdf
49,MANIKCHAK,253353,335,SABITRI MITRA,5,,,,,49_Form20.pdf
49,MANIKCHAK,253353,335,AMAL KUMAR,424,,,,,49_Form20.pdf
49,MANIKCHAK,253353,335,ANIL CH,8,,,,,49_Form20.pdf
49,MANIKCHAK,253353,335,DALIM,14,,,,,49_Form20.pdf
49,MANIKCHAK,253353,335,SUMITRA DAS,1,,,,,49_Form20.pdf
49,MANIKCHAK,253353,335,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,336,ALAM,229,,,,,49_Form20.pdf
49,MANIKCHAK,253353,336,CHANDRA,47,,,,,49_Form20.pdf
49,MANIKCHAK,253353,336,CHANCHALA,17,,,,,49_Form20.pdf
49,MANIKCHAK,253353,336,SABITRI MITRA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,336,AMAL KUMAR,401,,,,,49_Form20.pdf
49,MANIKCHAK,253353,336,ANIL CH,7,,,,,49_Form20.pdf
49,MANIKCHAK,253353,336,DALIM,13,,,,,49_Form20.pdf
49,MANIKCHAK,253353,336,SUMITRA DAS,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,336,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,337,CHANDRA,28,,,,,49_Form20.pdf
49,MANIKCHAK,253353,337,CHANCHALA,9,,,,,49_Form20.pdf
49,MANIKCHAK,253353,337,SABITRI MITRA,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,337,AMAL KUMAR,371,,,,,49_Form20.pdf
49,MANIKCHAK,253353,337,ANIL CH,4,,,,,49_Form20.pdf
49,MANIKCHAK,253353,337,DALIM,6,,,,,49_Form20.pdf
49,MANIKCHAK,253353,337,SUMITRA DAS,3,,,,,49_Form20.pdf
49,MANIKCHAK,253353,337,Valid Votes,0,,,,,49_Form20.pdf
49,MANIKCHAK,253353,338,GOUR ALAM,230,644.0,0.0,8.0,652.0,49_Form20.pdf
49,MANIKCHAK,253353,338,AMAL KUMAR CHANDRA MANDAL,26,644.0,0.0,8.0,652.0,49_Form20.pdf
49,MANIKCHAK,253353,338,CHANCHALA KARMAKAR,7,644.0,0.0,8.0,652.0,49_Form20.pdf
49,MANIKCHAK,253353,338,SABITRI MITRA RABIDAS MANDAL,3,644.0,0.0,8.0,652.0,49_Form20.pdf
49,MANIKCHAK,253353,338,candidate_col_7,5,644.0,0.0,8.0,652.0,49_Form20.pdf
49,MANIKCHAK,253353,338,candidate_col_8,12,644.0,0.0,8.0,652.0,49_Form20.pdf
49,MANIKCHAK,253353,338,candidate_col_9,0,644.0,0.0,8.0,652.0,49_Form20.pdf
49,MANIKCHAK,253353,338,SUMITRA DAS,2,644.0,0.0,8.0,652.0,49_Form20.pdf
49,MANIKCHAK,253353,339,CHANCHALA KARMAKAR,46,623.0,0.0,1.0,624.0,49_Form20.pdf
49,MANIKCHAK,253353,339,SABITRI MITRA RABIDAS MANDAL,4,623.0,0.0,1.0,624.0,49_Form20.pdf
49,MANIKCHAK,253353,339,ANIL CH MANDAL,533,623.0,0.0,1.0,624.0,49_Form20.pdf
49,MANIKCHAK,253353,339,DALIM MANDAL,4,623.0,0.0,1.0,624.0,49_Form20.pdf
49,MANIKCHAK,253353,339,candidate_col_8,7,623.0,0.0,1.0,624.0,49_Form20.pdf
49,MANIKCHAK,253353,339,candidate_col_9,1,623.0,0.0,1.0,624.0,49_Form20.pdf
49,MANIKCHAK,253353,339,SUMITRA DAS,2,623.0,0.0,1.0,624.0,49_Form20.pdf
49,MANIKCHAK,253353,340,GOUR ALAM,231,925.0,0.0,3.0,928.0,49_Form20.pdf
49,MANIKCHAK,253353,340,AMAL KUMAR CHANDRA MANDAL,21,925.0,0.0,3.0,928.0,49_Form20.pdf
49,MANIKCHAK,253353,340,CHANCHALA KARMAKAR,16,925.0,0.0,3.0,928.0,49_Form20.pdf
49,MANIKCHAK,253353,340,SABITRI MITRA RABIDAS MANDAL,2,925.0,0.0,3.0,928.0,49_Form20.pdf
49,MANIKCHAK,253353,340,ANIL CH MANDAL,869,925.0,0.0,3.0,928.0,49_Form20.pdf
49,MANIKCHAK,253353,340,candidate_col_7,5,925.0,0.0,3.0,928.0,49_Form20.pdf
49,MANIKCHAK,253353,340,candidate_col_8,12,925.0,0.0,3.0,928.0,49_Form20.pdf
49,MANIKCHAK,253353,340,candidate_col_9,0,925.0,0.0,3.0,928.0,49_Form20.pdf
49,MANIKCHAK,253353,340,SUMITRA DAS,0,925.0,0.0,3.0,928.0,49_Form20.pdf
49,MANIKCHAK,253353,341,GOUR ALAM,232,834.0,0.0,4.0,838.0,49_Form20.pdf
49,MANIKCHAK,253353,341,AMAL KUMAR CHANDRA MANDAL,61,834.0,0.0,4.0,838.0,49_Form20.pdf
49,MANIKCHAK,253353,341,CHANCHALA KARMAKAR,18,834.0,0.0,4.0,838.0,49_Form20.pdf
49,MANIKCHAK,253353,341,SABITRI MITRA RABIDAS MANDAL,7,834.0,0.0,4.0,838.0,49_Form20.pdf
49,MANIKCHAK,253353,341,ANIL CH MANDAL,714,834.0,0.0,4.0,838.0,49_Form20.pdf
49,MANIKCHAK,253353,341,DALIM MANDAL,7,834.0,0.0,4.0,838.0,49_Form20.pdf
49,MANIKCHAK,253353,341,candidate_col_8,17,834.0,0.0,4.0,838.0,49_Form20.pdf
49,MANIKCHAK,253353,341,candidate_col_9,4,834.0,0.0,4.0,838.0,49_Form20.pdf
49,MANIKCHAK,253353,341,SUMITRA DAS,6,834.0,0.0,4.0,838.0,49_Form20.pdf
