ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf,selected_source,district,region_scope,booths,total_valid_coverage_pct,placeholder_booth_pct,booths_low_candidate_count,booths_with_placeholders,is_placeholder_candidate,candidate_needs_party_review,ac_quality_flag,form20_model_ready
2,Mathabhanga (SC),,10,Ratan Roy,5,875.0,0.0,6.0,881.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,10,Animesh,3,875.0,0.0,6.0,881.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,11,Ashok Barman,332,853.0,0.0,2.0,855.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,11,Girindra Nath Barman,473,853.0,0.0,2.0,855.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,11,Sushil Raj Barman,2,853.0,0.0,2.0,855.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,11,Kangsa Barman,1,853.0,0.0,2.0,855.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,11,Bikash Mohanta,4,853.0,0.0,2.0,855.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,11,Ratan Roy,3,853.0,0.0,2.0,855.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,11,Animesh,5,853.0,0.0,2.0,855.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,12,Ashok Barman,317,818.0,0.0,5.0,823.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,12,Girindra Nath Barman,448,818.0,0.0,5.0,823.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,12,Sushil Raj Barman,5,818.0,0.0,5.0,823.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,12,Kangsa Barman,0,818.0,0.0,5.0,823.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,12,Bikash Mohanta,0,818.0,0.0,5.0,823.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,12,Ratan Roy,1,818.0,0.0,5.0,823.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,12,Animesh,1,818.0,0.0,5.0,823.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,13,Ashok Barman,211,618.0,0.0,9.0,627.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,13,Girindra Nath Barman,242,618.0,0.0,9.0,627.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,13,Sushil Raj Barman,8,618.0,0.0,9.0,627.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,13,Kangsa Barman,2,618.0,0.0,9.0,627.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,13,Bikash Mohanta,4,618.0,0.0,9.0,627.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,13,Ratan Roy,4,618.0,0.0,9.0,627.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,13,Animesh,3,618.0,0.0,9.0,627.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,14,Ashok Barman,255,639.0,0.0,17.0,656.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,14,Girindra Nath Barman,304,639.0,0.0,17.0,656.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,14,Sushil Raj Barman,4,639.0,0.0,17.0,656.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,14,Kangsa Barman,3,639.0,0.0,17.0,656.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,14,Bikash Mohanta,3,639.0,0.0,17.0,656.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,14,Ratan Roy,5,639.0,0.0,17.0,656.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,14,Animesh,5,639.0,0.0,17.0,656.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,15,Ashok Barman,285,673.0,0.0,3.0,676.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,15,Girindra Nath Barman,358,673.0,0.0,3.0,676.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,15,Sushil Raj Barman,1,673.0,0.0,3.0,676.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,15,Kangsa Barman,1,673.0,0.0,3.0,676.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,15,Bikash Mohanta,2,673.0,0.0,3.0,676.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,15,Ratan Roy,6,673.0,0.0,3.0,676.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,15,Animesh,2,673.0,0.0,3.0,676.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16,Ashok Barman,175,500.0,0.0,9.0,509.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16,Girindra Nath Barman,273,500.0,0.0,9.0,509.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16,Sushil Raj Barman,7,500.0,0.0,9.0,509.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16,Kangsa Barman,1,500.0,0.0,9.0,509.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16,Bikash Mohanta,4,500.0,0.0,9.0,509.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16,Ratan Roy,6,500.0,0.0,9.0,509.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16,Animesh,6,500.0,0.0,9.0,509.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16A,Ashok Barman,183,509.0,0.0,2.0,511.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16A,Girindra Nath Barman,277,509.0,0.0,2.0,511.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16A,Sushil Raj Barman,1,509.0,0.0,2.0,511.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16A,Kangsa Barman,1,509.0,0.0,2.0,511.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16A,Bikash Mohanta,1,509.0,0.0,2.0,511.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16A,Ratan Roy,2,509.0,0.0,2.0,511.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,16A,Animesh,5,509.0,0.0,2.0,511.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,17,Ashok Barman,339,941.0,0.0,7.0,948.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,17,Girindra Nath Barman,547,941.0,0.0,7.0,948.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,17,Sushil Raj Barman,8,941.0,0.0,7.0,948.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,17,Kangsa Barman,3,941.0,0.0,7.0,948.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,17,Bikash Mohanta,2,941.0,0.0,7.0,948.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,17,Ratan Roy,3,941.0,0.0,7.0,948.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,17,Animesh,2,941.0,0.0,7.0,948.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18,Ashok Barman,163,478.0,0.0,3.0,481.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18,Girindra Nath Barman,280,478.0,0.0,3.0,481.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18,Sushil Raj Barman,7,478.0,0.0,3.0,481.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18,Kangsa Barman,0,478.0,0.0,3.0,481.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18,Bikash Mohanta,2,478.0,0.0,3.0,481.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18,Ratan Roy,6,478.0,0.0,3.0,481.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18,Animesh,0,478.0,0.0,3.0,481.0,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18A,Ashok,13,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18A,Girindra,174,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18A,Sushil,274,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18A,Kangsa,2,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18A,Bikash,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18A,Ratan,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,18A,Animesh,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19,Ashok,17,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19,Girindra,194,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19,Sushil,364,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19,Kangsa,2,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19,Bikash,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19,Ratan,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19,Animesh,2,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19A,Ashok,20,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19A,Girindra,267,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19A,Sushil,350,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19A,Kangsa,2,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19A,Bikash,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19A,Ratan,3,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,19A,Animesh,3,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,20,Ashok,19,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,20,Girindra,229,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,20,Sushil,467,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,20,Kangsa,5,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,20,Bikash,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,20,Ratan,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,20,Animesh,8,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,21,Ashok,16,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,21,Girindra,212,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,21,Sushil,426,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,21,Kangsa,6,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,21,Bikash,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,21,Animesh,4,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,22,Ashok,18,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,22,Girindra,283,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,22,Sushil,456,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,22,Kangsa,8,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,22,Bikash,2,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,22,Ratan,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,22,Animesh,3,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,23,Ashok,22,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,23,Girindra,293,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,23,Sushil,263,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,23,Kangsa,2,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,23,Bikash,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,23,Ratan,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,23,Animesh,3,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24,Ashok,3,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24,Girindra,234,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24,Sushil,233,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24,Kangsa,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24,Bikash,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24,Ratan,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24,Animesh,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24A,Ashok,12,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24A,Girindra,223,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24A,Sushil,258,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24A,Kangsa,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24A,Bikash,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24A,Ratan,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,24A,Animesh,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,25,Ashok,15,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,25,Girindra,327,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,25,Sushil,400,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,25,Kangsa,2,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,25,Bikash,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,25,Ratan,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,25,Animesh,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,26,Ashok,27,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,26,Girindra,248,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,26,Sushil,360,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,26,Kangsa,2,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,26,Bikash,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,26,Ratan,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,26,Animesh,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,27,Ashok,14,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,27,Girindra,269,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,27,Sushil,386,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,27,Kangsa,1,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,27,Bikash,0,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,27,Ratan,2,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,27,Animesh,2,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,28,Ashok,19,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,28,Girindra,228,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,28,Sushil,508,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,28,Kangsa,7,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,28,Bikash,6,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,28,Ratan,2,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
2,Mathabhanga (SC),,28,Animesh,7,,,,,2_Form20.pdf,ocr_llamacloud,Cooch Behar,North Bengal,214,0.393,0.154,0,33,False,False,,True
